"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"219032_x_at",1.24855864352783,7.67910494164386,3.6990144901095,0.00528606152180684,0.0363815978983873,-2.28581013542333
"204591_at",-1.08158130806926,8.178516208436,-3.69888613517112,0.00528708651424973,0.036384072393531,-2.2860084060749
"203009_at",3.24953403841953,5.21955958769875,3.69869682448802,0.00528859865917073,0.03638728002761,-2.28630083877958
"200901_s_at",0.673469124269487,8.63900218304578,3.69866115003928,0.00528888366491845,0.03638728002761,-2.28635594639347
"222062_at",3.5538615787881,4.25844334688161,3.69836421965611,0.00529125649361626,0.0363990247594954,-2.28681463100949
"229492_at",0.790055793596806,6.23240323309131,3.69827431888847,0.0052919751302535,0.0363993886333639,-2.28695350757974
"1558613_at",-1.17695617965592,6.25256913985137,-3.69810011773307,0.00529336792980227,0.0364009462831616,-2.28722261194407
"1556195_a_at",0.966769477083947,4.89502646611558,3.69807945888624,0.00529353313026827,0.0364009462831616,-2.28725452576699
"217794_at",0.83747233087082,9.57742786908965,3.69789726457526,0.00529499030082476,0.0364063876631783,-2.28753598191337
"208025_s_at",2.27396822549036,6.23705203749122,3.69781025549232,0.00529568633981455,0.0364065950747341,-2.28767039598065
"208273_at",-0.835040003476249,4.78430271861891,-3.69737209996055,0.00529919288546948,0.0364225866012537,-2.28834728370007
"206875_s_at",-0.888246270281346,7.89895857690289,-3.69730740671855,0.00529971083158259,0.0364225866012537,-2.28844722732701
"222727_s_at",1.20997772300604,4.37759505200377,3.6972699232568,0.00530001095563922,0.0364225866012537,-2.28850513518211
"213208_at",-0.782604057623185,8.24473464083361,-3.69699956557246,0.00530217619867007,0.036432783881948,-2.28892281290387
"206151_x_at",1.15001374618413,3.73662480856112,3.69678218089126,0.00530391786959998,0.036432783881948,-2.28925865810396
"235616_at",-1.08889679336704,7.64013489963372,-3.69676672307564,0.00530404173958328,0.036432783881948,-2.28928253962405
"208636_at",1.18287931157663,9.62929465677328,3.69675193893383,0.00530416021399737,0.036432783881948,-2.28930538037803
"206987_x_at",4.30232509667254,4.65769891251204,3.6958722621151,0.00531121464520138,0.036476656290213,-2.29066448041468
"1566543_at",-0.817995068666458,4.00031775413943,-3.6957414984487,0.0053122641309108,0.0364792817580442,-2.29086651751728
"208988_at",0.636430629585663,9.00305363321873,3.69536913040727,0.00531525389166521,0.0364952287488126,-2.29144185714885
"215550_at",1.47851720507124,4.92810297104746,3.69525477418163,0.00531617242038991,0.036496952170369,-2.29161855012825
"227866_at",-1.30978903128757,6.7532276583167,-3.6949012341792,0.00531901317593676,0.0365118701060066,-2.2921648175953
"216059_at",-0.893316951211275,3.7610989433266,-3.69474098912131,0.00532030130161322,0.0365161277511552,-2.2924124226066
"227586_at",-0.679258718078053,7.33208117592454,-3.69461447586631,0.0053213185081322,0.036518525095033,-2.29260790843772
"239725_at",-1.73991924571305,6.13331683982334,-3.69429732455794,0.00532386940900044,0.0365269867992998,-2.2930979722983
"232951_at",2.14224802089326,5.51469258540424,3.6942950560216,0.00532388765987416,0.0365269867992998,-2.2931014776927
"206965_at",-1.09785146603716,6.22374779210173,-3.69379401996131,0.00532792022677476,0.0365464720309057,-2.29387570408502
"203813_s_at",1.41368861175776,5.09551853891151,3.6937760972256,0.00532806453696112,0.0365464720309057,-2.29390339972291
"204462_s_at",-1.48867723263349,6.26709964187934,-3.69367310969913,0.0053288938514948,0.0365475754303159,-2.29406254493683
"203787_at",-0.876627535188277,7.83018136688323,-3.69358583572951,0.00532959673832968,0.0365478115725793,-2.29419740912673
"238470_at",-0.698399870245176,5.404102038428,-3.69295448707327,0.00533468441330662,0.0365781126533157,-2.29517305534953
"204647_at",0.8664621205285,6.87637880549906,3.69280158326806,0.00533591734937606,0.0365819788184497,-2.29540934984719
"239720_at",0.797027743068973,4.96427533384598,3.69260037190266,0.00533754027148054,0.0365885173449346,-2.29572030183284
"244165_at",1.07699612424291,7.37191078462341,3.69224611026088,0.00534039892876204,0.0365957581046415,-2.29626778856681
"AFFX-HUMGAPDH/M33197_5_at",1.31678331241744,11.5421084090511,3.69219305748956,0.00534082716892912,0.0365957581046415,-2.2963497791322
"237352_at",-2.5630055233675,4.49627965352799,-3.69214611490075,0.00534120611819286,0.0365957581046415,-2.29642232695743
"234669_x_at",-1.6611982296252,2.79282563855326,-3.69213772058558,0.00534127388523163,0.0365957581046415,-2.2964353000493
"224650_at",5.47847727449978,8.01032341280713,3.69192806381826,0.00534296673261418,0.0366027698415838,-2.29675931906552
"206893_at",-2.93351222777134,3.78483559420164,-3.69153078035512,0.00534617610473525,0.0366201676931095,-2.29737332354674
"238764_at",-0.99406866346725,3.06025679232438,-3.69060558623906,0.00535365799805343,0.0366668233801292,-2.29880328546995
"203087_s_at",1.17844810057838,6.91362197267867,3.69041991564604,0.00535516081930041,0.0366725222689441,-2.29909026571197
"241558_at",-1.14740447272106,3.82955518600806,-3.69002016280262,0.00535839794065735,0.0366900948535304,-2.2997081533806
"1564392_at",-0.940749049167169,3.21133430143168,-3.68986208514824,0.00535967859383931,0.0366942683593995,-2.29995249481135
"219916_s_at",1.82626159522659,3.90723412776024,3.68966849628332,0.00536124737909048,0.0367004132279669,-2.30025172986222
"219017_at",1.19285795140762,6.4145007170484,3.68950255170295,0.00536259252997978,0.0367027188929202,-2.30050823776197
"202755_s_at",1.38540228611351,3.07725577827103,3.68946132480651,0.00536292677156908,0.0367027188929202,-2.30057196447666
"203189_s_at",1.15519445076709,7.2967383218773,3.68922198776588,0.0053648676000621,0.0367114062620019,-2.30094192480733
"222647_at",0.902639420873919,5.79262103711447,3.68870843629739,0.00536903459131607,0.0367250280525027,-2.30173577928933
"229955_at",-0.940454895885581,5.28095634172581,-3.68859172264909,0.00536998209093444,0.0367250280525027,-2.30191620081405
"32837_at",1.17591376358571,7.69260638054892,3.68855825219884,0.00537025384189646,0.0367250280525027,-2.30196794131011
"212205_at",-0.733178189572841,9.64324475971868,-3.68853305228708,0.00537045845287083,0.0367250280525027,-2.30200689682632
"222364_at",-1.19129374307385,5.79638105462692,-3.68835681522206,0.00537188964219184,0.0367250280525027,-2.30227933648005
"226546_at",-0.835934099148031,7.62621394534818,-3.68835575667235,0.00537189823970092,0.0367250280525027,-2.30228097287103
"239653_at",0.795571373279366,6.45767469798064,3.68834155291081,0.00537201360363422,0.0367250280525027,-2.30230293019587
"212481_s_at",1.87131203246276,8.25445008139894,3.68831468759097,0.00537223181278311,0.0367250280525027,-2.30234446084381
"235392_at",-1.19179422021626,6.96782394787916,-3.688128319759,0.00537374581294391,0.0367307853885121,-2.30263256594711
"208030_s_at",-0.680081057775951,10.0304562979509,-3.68778878805655,0.00537650523339004,0.0367450529544501,-2.30315745617014
"1554003_at",-0.957935544573399,7.52541495771602,-3.68725080299394,0.00538088057960315,0.0367631407736756,-2.30398916626378
"201916_s_at",-0.784153953720301,9.32897950321013,-3.68722057453507,0.00538112653449897,0.0367631407736756,-2.30403589957641
"224000_at",-0.679980439264231,4.61939442926888,-3.68721535436246,0.00538116900981666,0.0367631407736756,-2.30404396999336
"215526_at",-1.27869136686825,4.99124264307463,-3.68651200313158,0.00538689525653981,0.0367976634371957,-2.3051313825375
"234344_at",-0.933440547869279,5.21698815798943,-3.68576001004762,0.00539302464222509,0.0368344350372106,-2.30629405790228
"238651_at",-1.30873694889447,8.69349607458884,-3.68567588778774,0.00539371076892053,0.0368344350372106,-2.30642412531398
"224100_s_at",0.941545918857314,7.60213526279706,3.6856037242567,0.00539429943014075,0.0368344350372106,-2.3065357031055
"226859_at",-0.680954205441406,6.52690594345052,-3.68546991971435,0.00539539109674402,0.0368372887380718,-2.30674259049978
"222165_x_at",1.31311551851717,6.50337826840664,3.68525858338851,0.00539711579514992,0.0368444632413312,-2.30706936086684
"210650_s_at",-1.58168778951909,4.02556909919693,-3.68486673481103,0.00540031518181928,0.036861701943317,-2.30767525412345
"200022_at",-0.721839811287573,12.7553838911113,-3.68471603815255,0.0054015461319596,0.036865501780663,-2.30790827233165
"230433_at",-1.00446570867767,5.82159074527635,-3.68432010090697,0.00540478171846935,0.0368829805862845,-2.30852051140941
"232706_s_at",1.08025882085081,7.81717864839918,3.68415315349596,0.00540614662150406,0.0368835880616794,-2.30877866791832
"238607_at",1.38426384703176,2.91221071364924,3.68414418794638,0.0054062199309794,0.0368835880616794,-2.308792531742
"243449_at",0.643732463259257,5.60697514375966,3.68398991706764,0.0054074815372338,0.0368872821156108,-2.30903108897374
"227225_at",0.770804545308095,5.879126452179,3.68390709414637,0.00540815898022677,0.0368872821156108,-2.30915916352478
"207624_s_at",0.849550480400334,6.06164872447579,3.68383052127904,0.00540878538126843,0.0368872821156108,-2.30927757387643
"219370_at",-2.02923521935063,6.337677597381,-3.68351793156585,0.00541134330379864,0.0369001241126454,-2.30976096142168
"224204_x_at",0.949442000536547,3.71080628699428,3.68340736995482,0.00541224833594095,0.0369016931995974,-2.30993193605085
"1561895_at",-1.97871395964859,6.22533720307118,-3.68314390783026,0.00541440562193133,0.0369117989250742,-2.3103393644331
"214502_at",1.73727323427149,1.7360700691841,3.6830222135708,0.00541540238829961,0.0369139914699266,-2.31052755988815
"211666_x_at",-0.860830363973915,12.6606173756786,-3.68252731017544,0.00541945801391174,0.0369370315271284,-2.31129292558483
"230090_at",-2.13404481477255,4.06409145867194,-3.68179379020632,0.00542547495821459,0.0369655484758938,-2.31242736018443
"213435_at",-0.787022525429959,5.31113196087735,-3.68177395457157,0.00542563776472326,0.0369655484758938,-2.31245803805777
"224341_x_at",-1.47303529573741,5.49834506433194,-3.68176998430328,0.00542567035242885,0.0369655484758938,-2.31246417849605
"1564651_at",1.84852949050076,3.15574902284382,3.68159324465043,0.00542712122973539,0.0369679694610083,-2.31273752674749
"225595_at",-0.974121036441332,6.97285671611059,-3.68149118448001,0.00542795924090296,0.0369679694610083,-2.31289537613187
"228035_at",-1.21158858887926,6.06134407440912,-3.68143816015638,0.00542839467508197,0.0369679694610083,-2.31297738562596
"220004_at",-2.85560194615126,3.17303864482446,-3.68139729825331,0.00542873025701757,0.0369679694610083,-2.31304058445517
"207000_s_at",-0.977490129502951,4.85639981919069,-3.68129644872037,0.00542955858645238,0.036969005692937,-2.31319656359474
"243236_at",-1.04080239562084,5.49798834865092,-3.6810772382497,0.00543135953646792,0.036976663261908,-2.3135356097778
"221295_at",1.21317818915446,2.70879120423706,3.68072402616005,0.00543426272165282,0.0369918220002948,-2.31408192330117
"240571_at",1.22767103897827,3.75398798521055,3.6805069019431,0.00543604816276001,0.0369993692641483,-2.31441775636243
"217982_s_at",-0.735673668394278,11.5445064368391,-3.68016071228707,0.00543889620881968,0.0370141461559891,-2.31495322982428
"223082_at",0.836813673114186,8.01302229083561,3.67992048408923,0.00544087345426264,0.0370217907854997,-2.31532481372021
"219229_at",1.77359972040843,6.65485673586503,3.6797766864988,0.00544205737218037,0.0370217907854997,-2.31554724221629
"223074_s_at",1.31649258715336,3.76633924885115,3.67964336063823,0.00544315531730903,0.0370217907854997,-2.31575347489411
"202027_at",1.07308277985547,8.0716101594986,3.67963936644697,0.00544318821328635,0.0370217907854997,-2.31575965326616
"203593_at",0.994449161094655,8.34324919420988,3.67954719395363,0.00544394740013427,0.0370217907854997,-2.31590222978839
"228762_at",3.4029177246017,4.63860519480386,3.67953082132956,0.00544408226639995,0.0370217907854997,-2.31592755579076
"227814_at",0.876971123277674,6.04590584979947,3.67929920062335,0.00544599057481771,0.037030162253222,-2.31628584155567
"212405_s_at",0.923367378466517,7.10833209282757,3.67886030029881,0.00544960858679058,0.0370501553696562,-2.31696477686845
"203500_at",0.795884754590714,6.13163669063534,3.67865847600365,0.00545127314925023,0.0370568642838812,-2.31727698614498
"209692_at",4.62241567613841,6.16729507776298,3.67847448562791,0.00545279109333956,0.0370625749662283,-2.31756161138004
"230223_at",-1.34237026480168,5.27038417981723,-3.67822497892949,0.00545485026931636,0.037071962520183,-2.31794759348985
"203323_at",-1.34078549023566,7.70466070383742,-3.67813437354491,0.00545559823798169,0.037072437690983,-2.31808775998269
"231762_at",-2.51595314181735,3.37287173657079,-3.6767350367088,0.00546716386905661,0.0371464128918442,-2.32025264770482
"234331_s_at",-2.04262252898797,6.31421591371316,-3.67609313955418,0.00547247786928654,0.0371766257166003,-2.32124578646683
"1565618_at",-1.48584649342104,1.17950143831688,-3.67603367003912,0.00547297046900623,0.0371766257166003,-2.32133779956461
"1565754_x_at",0.743981365321299,5.79888721363263,3.67587614233691,0.00547427553385237,0.0371808714053886,-2.3215815332334
"219746_at",-1.48936349356531,5.82992920263329,-3.67570174284409,0.00547572075959884,0.0371860678836252,-2.32185137483253
"230763_at",2.05784349388633,5.22640858066173,3.6756173585958,0.00547642018558684,0.037186198912936,-2.3219819405151
"205828_at",-1.03795981127562,4.6208911700735,-3.67548835257103,0.00547748964549892,0.0371888422162739,-2.32218154988621
"240871_at",-0.906650051805999,2.97100481819467,-3.67496996825518,0.00548178927769439,0.0372134130566105,-2.32298365765582
"215171_s_at",0.722870765333087,9.17888387730894,3.67472041005961,0.00548386045888378,0.0372228517181218,-2.32336981517067
"208081_s_at",-0.860074273759493,5.1323417819395,-3.67451856383803,0.00548553626479428,0.0372239860896095,-2.32368214984674
"204537_s_at",1.7466407990952,7.00224787225031,3.67447465613198,0.00548590087534098,0.0372239860896095,-2.32375009274938
"227623_at",-1.37412777308381,6.92841388371189,-3.6744542847244,0.00548607004865246,0.0372239860896095,-2.32378161559191
"217932_at",0.84096550150202,7.59241213777593,3.67418918991735,0.00548827201776227,0.0372293552293092,-2.32419182907707
"243048_at",-1.77480539373506,3.3197016311606,-3.67417506883298,0.0054883893385746,0.0372293552293092,-2.3242136805664
"201039_s_at",0.827711149554908,7.46500808282652,3.67409571264315,0.00548904869508811,0.0372293552293092,-2.324336479681
"217871_s_at",1.43577743474423,10.761618814226,3.67402124355727,0.00548966752167451,0.0372293552293092,-2.3244517169107
"1559508_at",-0.988319640197192,4.46044360361182,-3.6739009959691,0.00549066691621388,0.0372293552293092,-2.32463779538917
"226278_at",-1.10594791597011,7.54059902064567,-3.67386731496071,0.00549094687826519,0.0372293552293092,-2.32468991572642
"221579_s_at",0.780258087341888,6.84696803671629,3.67362069780379,0.00549299726019036,0.0372386392065602,-2.32507155206035
"1568830_at",-1.091710479431,4.14611744965227,-3.67352937077102,0.00549375676101144,0.0372391707052195,-2.32521288095296
"224264_x_at",1.22013596622435,2.4154945948082,3.67336910183505,0.00549508987006169,0.0372435897664092,-2.32546089987636
"219555_s_at",1.32994122357403,4.5894078740332,3.6732011045062,0.00549648763056271,0.0372457620126701,-2.32572088163142
"240830_at",-1.5984474527698,5.58294176741444,-3.67316683359017,0.0054967728153678,0.0372457620126701,-2.32577391745372
"1564383_s_at",-2.02189085516799,2.4197165619468,-3.67302082497509,0.00549798799867518,0.0372493796564517,-2.325999873953
"229321_s_at",-1.25304996819534,5.88045453600761,-3.67290579247621,0.00549894557758871,0.0372512513263119,-2.32617789481899
"203305_at",1.43682974232409,7.05235451615682,3.67251227275198,0.00550222273457507,0.037264481988034,-2.326786905136
"1568650_a_at",-0.898990086910976,2.96168359610822,-3.67250758509803,0.00550226178489983,0.037264481988034,-2.3267941598415
"233550_s_at",2.88827794452911,4.63691146418678,3.67211048024468,0.00550557091566295,0.0372822751813069,-2.32740873583285
"203139_at",-0.871096405668056,8.93422822294202,-3.67201847630466,0.00550633789756692,0.0372828513373959,-2.32755112741304
"217380_s_at",0.80697814321204,4.65879899506831,3.67183536903476,0.00550786468958765,0.0372873918940529,-2.32783451947555
"212411_at",1.02347666690249,7.97892883824517,3.67177448414467,0.00550837246142232,0.0372873918940529,-2.32792875081304
"230679_at",-0.719821186055874,5.70444531691035,-3.67097779893644,0.00551502127077081,0.0373246220015733,-2.32916181505795
"1553840_a_at",-0.870541811846535,4.20316670324774,-3.67093888450531,0.00551534625191898,0.0373246220015733,-2.32922204638328
"236565_s_at",1.0088792615289,6.14966320761386,3.67087014442964,0.00551592036164083,0.0373246220015733,-2.32932844191411
"201427_s_at",-0.87435950006879,11.9983755061084,-3.67071068941814,0.00551725235596163,0.0373290152904593,-2.32957524753293
"201553_s_at",0.73744872493992,11.4122857222538,3.67062124473525,0.0055179996735911,0.0373294521348173,-2.3297136918726
"216843_x_at",0.803886791832209,7.66754147393897,3.67040758358736,0.00551978526298088,0.0373369119452529,-2.33004440456812
"222810_s_at",0.83594274913097,7.56785436692846,3.66972177073691,0.0055255208025339,0.0373710848439561,-2.33110596488889
"232716_at",-1.13644450025212,5.87672172643012,-3.66956756926864,0.00552681127603783,0.037371423235705,-2.331344658285
"230741_at",-0.997571398913533,6.61900807540775,-3.66955244380403,0.00552693787441995,0.037371423235705,-2.33136807161603
"236643_s_at",2.39426214440114,1.72222475154001,3.66921739129865,0.00552974301100735,0.0373857671728486,-2.33188671960744
"218519_at",-0.911564085182361,7.768439472551,-3.66912916979662,0.00553048187193014,0.037386139508875,-2.33202328502694
"233002_at",-2.2352604926281,4.2403525660983,-3.66877272031578,0.0055334682225351,0.0374017029382009,-2.33257507152859
"1563106_at",-2.24173466490359,1.82590893741451,-3.6686772782024,0.00553426813029817,0.0374024857878928,-2.33272281899166
"213670_x_at",1.24394704327219,8.51519519093222,3.66831449647108,0.00553730974742522,0.0374184168138022,-2.33328442583187
"208805_at",0.843761438678576,10.3857363825981,3.66816974250641,0.00553852387970526,0.0374219961842418,-2.33350851723357
"210125_s_at",0.671733798698758,9.92663227000913,3.6680531556186,0.00553950196354732,0.0374234149622551,-2.33368900527114
"209954_x_at",1.23757822396756,5.49027203250631,3.66793211144501,0.00554051763410091,0.0374234149622551,-2.33387639519254
"239906_at",-1.1721591676748,4.79997354670034,-3.66789998080359,0.00554078727241802,0.0374234149622551,-2.33392613728743
"1556289_at",-1.50523770576977,1.49809114707301,-3.66742953856857,0.00554473678240646,0.0374454648688332,-2.33465445126892
"221268_s_at",-1.04076350518648,4.96258671020951,-3.66701320845222,0.00554823448578188,0.0374644585043997,-2.33529901177859
"206859_s_at",4.19384829063744,4.76933966389658,3.66672751380926,0.00555063603376185,0.0374760465727253,-2.33574133390613
"200954_at",0.908988485311368,8.17551831728104,3.66657614669757,0.00555190887025691,0.0374800120362139,-2.33597568919255
"1555233_at",-2.62043335869055,3.62943529194794,-3.6662605335913,0.00555456383316201,0.0374933058738435,-2.33646434760109
"1570098_at",-1.20961481707286,3.39258882400968,-3.66572370308249,0.00555908277710816,0.0375163078815207,-2.33729553800892
"220200_s_at",0.825480241621852,5.06858791521332,3.66566015401272,0.00555961797902279,0.0375163078815207,-2.33739393496762
"203555_at",1.19663662857761,6.57938596190542,3.66556949036498,0.00556038163060983,0.0375163078815207,-2.33753431586496
"223514_at",1.66009392382027,4.23212750513886,3.66552977133105,0.00556071621530579,0.0375163078815207,-2.33759581591766
"203260_at",-0.9433716954369,5.34256457597363,-3.66477233343162,0.00556710078420296,0.0375493304867774,-2.33876864838089
"223280_x_at",1.49676142672608,6.57132110691117,3.66472391497472,0.00556750917468971,0.0375493304867774,-2.33884362263536
"234282_at",-1.33750481387689,5.42914256445993,-3.66465828447398,0.0055680627924828,0.0375493304867774,-2.3389452495322
"237581_at",-1.69935677067552,2.32560986310533,-3.66462329538853,0.00556835796226413,0.0375493304867774,-2.3389994292912
"231079_at",-0.819796727785128,5.57991368962644,-3.6642610602293,0.00557141476918289,0.0375603818593858,-2.33956034954598
"1560258_a_at",1.1842384816996,4.59173405396943,3.66420551991192,0.00557188361603128,0.0375603818593858,-2.3396463548496
"214509_at",-1.37150142146058,4.95809870983052,-3.66418489346854,0.0055720577459804,0.0375603818593858,-2.33967829539913
"205068_s_at",2.62707182194202,5.81325725951746,3.66391339946063,0.00557435025438412,0.0375712031753515,-2.34009871477799
"1558622_a_at",-0.773046704217736,4.5642296025645,-3.66369592199446,0.00557618736349352,0.0375781828553397,-2.34043549313762
"220416_at",-0.776280246086958,4.15872715027996,-3.66362809950027,0.00557676041496527,0.0375781828553397,-2.34054052184189
"201650_at",2.5006909038414,9.9892069576292,3.66345346594601,0.00557823622977963,0.037583495485299,-2.34081095854297
"232527_at",-1.17678829119075,8.0824616314636,-3.66325578973543,0.00557990727431291,0.0375869823358088,-2.34111708298232
"216479_at",-1.2264463579817,6.04525692983644,-3.6632296031552,0.00558012868074549,0.0375869823358088,-2.34115763624348
"1557845_at",-2.00388469242481,2.608096421758,-3.66305819871049,0.00558157812737263,0.0375921143279254,-2.34142307973443
"237661_at",1.517005264972,3.56479402790906,3.66291010828348,0.00558283074413041,0.0375923032307107,-2.34165242080794
"1557452_at",-1.40649017253701,5.84085157304107,-3.66284875841846,0.00558334975644551,0.0375923032307107,-2.34174743131797
"240245_at",-1.71878550979897,6.48670915056062,-3.66279705744517,0.00558378717991093,0.0375923032307107,-2.34182749922465
"234241_at",-0.870847534330038,4.00584212399736,-3.66265535581443,0.00558498625243542,0.0375923032307107,-2.34204695021335
"215473_at",-1.96960916324039,2.22561059041006,-3.6626485356127,0.00558504397152379,0.0375923032307107,-2.34205751260265
"229877_at",-1.91619478384474,3.76123858924157,-3.66251835584546,0.00558614579841698,0.0375950912762738,-2.34225912188393
"211502_s_at",1.07926712081394,3.85828313133606,3.66226957778734,0.00558825206683704,0.0376017233178372,-2.34264440933126
"229604_at",-1.77249439257923,4.0793964515548,-3.66223950927459,0.00558850669740732,0.0376017233178372,-2.34269097747949
"232667_at",1.62982443876774,4.62345550207754,3.66179908590422,0.00559223776015631,0.0376221975558689,-2.3433730876433
"226055_at",1.17338803935484,6.62633333469187,3.66153586558406,0.00559446889731319,0.0376325771359005,-2.34378076281172
"1559042_at",-1.11631974899611,4.38840332444388,-3.66101016106109,0.00559892774773459,0.0376465042843339,-2.34459499549676
"211732_x_at",-0.967943770791119,9.57690074257083,-3.66095686662199,0.00559937998297913,0.0376465042843339,-2.34467754177528
"1562368_at",1.17879846421789,4.46000488261379,3.66087786200983,0.00560005045546393,0.0376465042843339,-2.3447999103932
"218084_x_at",1.86139739626733,7.33536417585241,3.6608353381108,0.00560041136956592,0.0376465042843339,-2.34486577506485
"240858_at",-1.36689051842244,1.69876660682676,-3.66080876559404,0.0056006369115985,0.0376465042843339,-2.34490693296323
"227539_at",-1.15125362563891,7.20434261176072,-3.66080479493952,0.00560067061451801,0.0376465042843339,-2.34491308307582
"1559433_at",-1.90499083048962,1.37649386852229,-3.66038298804613,0.00560425213270023,0.0376659478002932,-2.34556642585286
"1554337_at",1.68637574723526,3.19626547574103,3.66024187511559,0.00560545084797807,0.0376693737848084,-2.34578500200077
"212340_at",0.998224443234997,5.61392393202205,3.65996052362039,0.00560784165966215,0.0376758217937066,-2.34622080637857
"225774_at",-0.922336886380482,6.31866053092764,-3.65990266977983,0.00560833341183894,0.0376758217937066,-2.3463104211697
"211110_s_at",-1.6011341797406,6.15451678984032,-3.65988570557525,0.00560847761461323,0.0376758217937066,-2.34633669855431
"217963_s_at",-0.836211019028248,11.6579058702651,-3.65973222712762,0.00560978242313783,0.0376799574920222,-2.34657443656118
"203064_s_at",1.0538298728682,7.03831881194003,3.65955062714082,0.00561132672333082,0.0376857006016598,-2.34685573810119
"219958_at",1.71370292831935,3.99841255536633,3.65901056418895,0.00561592199590349,0.0377119301309289,-2.34769232607287
"201479_at",0.750871897601102,8.83254408887754,3.65882697394693,0.00561748502886374,0.0377147918640616,-2.3479767248895
"215972_at",3.20516728661649,2.96738446371295,3.65879846887398,0.0056177277538348,0.0377147918640616,-2.34802088229612
"214907_at",-0.891060093063931,4.58119686662476,-3.65863681793038,0.00561910444548339,0.0377187369279362,-2.34827129855647
"212977_at",1.13739402886759,6.94102184780172,3.65854498166521,0.00561988672291878,0.0377187369279362,-2.34841356495346
"208138_at",-0.748262224659236,4.49744183503886,-3.65848649321956,0.00562038499774844,0.0377187369279362,-2.34850417168723
"233249_at",-1.70594470235816,6.17326701642325,-3.65835762286633,0.00562148303493589,0.037721475814325,-2.3487038110846
"229219_s_at",-0.690196753389099,4.50896850279665,-3.65821672373347,0.00562268382247223,0.0377249034229561,-2.34892208690787
"223582_at",1.00117137871265,3.58676861447113,3.65732325685998,0.00563030454387971,0.0377659442342795,-2.35030626324662
"235395_at",-1.01141062292138,3.20576073898609,-3.65729767967568,0.00563052286209266,0.0377659442342795,-2.35034588918876
"219976_at",1.52328470262191,5.75308250606888,3.65722982991796,0.00563110204805931,0.0377659442342795,-2.35045100706604
"214172_x_at",-0.961028980063056,7.95837974755552,-3.65709092754769,0.00563228795687232,0.0377659442342795,-2.35066620647008
"207790_at",1.04753926911258,5.41386003966874,3.65702548796534,0.00563284675279658,0.0377659442342795,-2.35076759177607
"1563302_at",-0.829574779565678,6.50730014728362,-3.65701396736789,0.00563294513453222,0.0377659442342795,-2.35078544064345
"1570222_at",-1.57898812910355,3.57576111698245,-3.65680622135185,0.0056347195219438,0.0377732086638398,-2.35110730410671
"212855_at",-1.07915976820493,8.21456458185935,-3.65667584274994,0.0056358334051765,0.037776044063752,-2.35130930365907
"203958_s_at",-0.877291371520885,4.15028219394699,-3.65627389655384,0.00563926887730309,0.0377944380812144,-2.35193206272117
"233928_at",-1.49334150169896,2.18701368981664,-3.65600614804303,0.00564155857687173,0.0378051495514722,-2.35234691102274
"207034_s_at",-1.50418326534227,5.57080739911985,-3.65592426282362,0.0056422590291711,0.0378052098553836,-2.35247378514521
"240619_at",-0.796487156554291,2.2981556151074,-3.65535266162123,0.00564715110863436,0.037833352146132,-2.35335945229803
"1553219_a_at",-0.975582777483213,3.51131444162779,-3.65446677512899,0.00565474187198006,0.0378687744357252,-2.35473215815884
"227996_at",1.85642382948866,6.11475961827223,3.65442313993367,0.00565511604080512,0.0378687744357252,-2.3547997742965
"204888_s_at",-0.740284673145744,3.66629674759454,-3.65435370184806,0.00565571152158571,0.0378687744357252,-2.35490737444732
"208628_s_at",0.966864015420374,11.4366058192487,3.65424774896231,0.00565662027030634,0.0378687744357252,-2.35507155835078
"213811_x_at",0.87665304551598,7.69400687695975,3.65421929760518,0.00565686432140329,0.0378687744357252,-2.35511564659478
"225812_at",-0.897261693592255,7.34851321328069,-3.65419607663633,0.00565706351532763,0.0378687744357252,-2.35515162988981
"221350_at",0.949389348360525,5.50339403883827,3.654122960443,0.00565769076845805,0.0378687744357252,-2.35526493137938
"218969_at",0.994222958700816,7.00387319569841,3.65408933014655,0.00565797930252289,0.0378687744357252,-2.35531704537266
"205176_s_at",-0.775738468217867,8.01872365931617,-3.65362908349347,0.00566192959137895,0.0378905753254154,-2.3560302624674
"240593_x_at",-1.12242110100893,6.18493657580597,-3.65320295742447,0.00566558962156686,0.0379075142379323,-2.35669062522485
"239040_at",-0.986990154616079,5.08255670567419,-3.65300116323234,0.00566732371967625,0.0379075142379323,-2.35700335022058
"217593_at",-1.50408471254099,7.30681739974013,-3.6529958364501,0.00566736950243919,0.0379075142379323,-2.35701160531408
"236689_at",1.61721659062437,3.89276620110554,3.65298460610306,0.00566746602659074,0.0379075142379323,-2.35702900937042
"242677_at",-1.16154868680654,6.44956607764708,-3.65292804146142,0.00566795222265784,0.0379075142379323,-2.35711666975365
"242915_at",1.33010090700475,5.822845688866,3.65285027913531,0.00566862069335774,0.0379075142379323,-2.35723718155888
"222264_at",0.879939256506699,5.36855978969504,3.65255090848682,0.00567119496017322,0.0379200910416376,-2.35770113590653
"235848_x_at",-0.877367680641423,6.96471278576866,-3.65230798125043,0.00567328478177606,0.0379294259529966,-2.35807762327429
"1557172_x_at",0.873058575951839,6.83120551342845,3.65218453885388,0.00567434702705426,0.0379318894368739,-2.35826893608914
"212103_at",0.977159733977015,6.6854813541434,3.6517600084335,0.00567800179606376,0.0379460941043828,-2.358926891986
